followers,following,followers_ratio,mutual_connections,account_age,profile_complete,bio,comments,label
41146,2846,14.457484188334504,401,2,69,Lover of nature,Nice post!,0
52419,4365,12.00893470790378,124,3,97,Tech enthusiast,Great content!,1
15587,3308,4.7119105199516325,1,6,97,AI researcher,Awesome!,1
85165,2601,32.74317570165321,331,0,97,AI researcher,Awesome!,0
99256,2681,37.02200671391272,479,12,87,Tech enthusiast,Great content!,1
81741,4371,18.700754975978036,489,0,64,Lover of nature,Great content!,1
27699,4839,5.724116553006819,199,0,84,Just another human,Nice post!,0
11164,86,129.8139534883721,434,11,58,Traveler and food lover,Awesome!,1
94958,3135,30.2896331738437,137,7,82,Tech enthusiast,Great content!,0
21351,4500,4.744666666666666,202,12,60,Just another human,Nice post!,1
97564,2240,43.55535714285714,397,5,71,Traveler and food lover,Very interesting,0
74691,3365,22.196433878157503,281,2,55,Just another human,Great content!,0
46340,2046,22.649071358748778,302,9,86,Just another human,Awesome!,0
87769,1055,83.19336492890996,29,6,99,Traveler and food lover,Very interesting,1
68426,3402,20.113462669018226,55,5,70,Just another human,Great content!,0
86817,3730,23.275335120643433,118,4,61,Lover of nature,Love this!,1
33323,2670,12.480524344569288,425,2,56,Tech enthusiast,Awesome!,1
46910,276,169.96376811594203,131,13,51,Lover of nature,Awesome!,1
78850,4747,16.610490836317673,230,3,88,Lover of nature,Nice post!,1
34705,4091,8.483255927646052,394,14,90,Traveler and food lover,Love this!,0
30235,1106,27.3372513562387,151,12,73,Traveler and food lover,Great content!,0
86082,4682,18.38573259290901,469,12,75,Traveler and food lover,Love this!,1
96377,2933,32.85952949198773,450,10,74,Just another human,Great content!,1
49166,129,381.13178294573646,420,10,69,Just another human,Nice post!,0
77219,4352,17.743336397058822,385,0,89,Tech enthusiast,Very interesting,1
87463,4327,20.21331176334643,395,8,90,Just another human,Love this!,0
27839,3569,7.800224152423648,20,4,91,Tech enthusiast,Awesome!,1
80918,2403,33.673741156887225,452,1,93,Lover of nature,Great content!,0
25948,1648,15.745145631067961,454,11,51,Tech enthusiast,Love this!,1
59174,3557,16.635929153781277,447,10,91,Tech enthusiast,Great content!,1
54540,3892,14.013360739979445,67,8,84,Traveler and food lover,Love this!,1
68209,2194,31.08887876025524,125,11,82,Just another human,Awesome!,1
60292,2048,29.439453125,42,6,66,AI researcher,Great content!,0
47811,3105,15.39806763285024,181,13,71,AI researcher,Great content!,1
9475,4356,2.1751606978879705,488,13,50,Traveler and food lover,Very interesting,1
3336,2135,1.5625292740046839,99,7,86,Lover of nature,Nice post!,1
3669,843,4.352313167259786,378,12,79,Lover of nature,Love this!,1
60299,1972,30.57758620689655,445,2,95,Lover of nature,Awesome!,0
27604,4361,6.329740885118092,469,13,55,Tech enthusiast,Very interesting,1
4773,3904,1.2225922131147542,348,6,90,Just another human,Very interesting,1
88667,3614,24.534311012728278,456,10,63,Lover of nature,Nice post!,0
10838,392,27.647959183673468,473,0,85,AI researcher,Awesome!,1
47598,2280,20.876315789473683,395,5,82,Tech enthusiast,Love this!,1
11231,901,12.46503884572697,239,9,87,Lover of nature,Great content!,0
11221,4684,2.395602049530316,384,5,88,Lover of nature,Nice post!,1
13579,2495,5.44248496993988,199,10,55,Just another human,Great content!,0
96904,1153,84.04509973980919,416,9,75,Just another human,Very interesting,1
37870,1295,29.243243243243242,447,11,73,Tech enthusiast,Great content!,1
71568,466,153.57939914163092,115,5,82,AI researcher,Love this!,0
45347,2176,20.839613970588236,114,2,57,Traveler and food lover,Love this!,1
52321,3246,16.118607516943932,451,5,93,AI researcher,Great content!,1
13525,488,27.71516393442623,141,13,92,Just another human,Great content!,1
71705,2939,24.397754338210277,118,2,83,Just another human,Nice post!,1
87237,2627,33.20784164446136,92,9,83,Traveler and food lover,Love this!,0
24914,950,26.225263157894737,397,8,73,AI researcher,Great content!,1
59945,4502,13.31519324744558,8,6,51,AI researcher,Awesome!,1
43800,1050,41.714285714285715,72,13,57,Traveler and food lover,Nice post!,0
68590,4076,16.82777232580962,25,12,74,Just another human,Nice post!,1
75158,4460,16.851569506726456,432,3,79,Tech enthusiast,Nice post!,1
5646,1391,4.058950395398994,238,2,81,AI researcher,Nice post!,0
77139,1084,71.16143911439114,361,5,79,Lover of nature,Great content!,0
2902,4647,0.6244889175812353,144,14,56,AI researcher,Very interesting,1
21682,1659,13.06931886678722,488,8,97,AI researcher,Awesome!,0
5822,4388,1.3268003646308113,67,2,73,AI researcher,Very interesting,1
96631,1818,53.15236523652365,187,7,58,Just another human,Very interesting,0
664,191,3.4764397905759163,365,5,65,Lover of nature,Great content!,1
54643,461,118.53145336225596,130,3,51,AI researcher,Nice post!,0
17153,2522,6.801348136399683,220,4,84,Tech enthusiast,Nice post!,1
55944,3477,16.089732528041417,280,2,83,Lover of nature,Great content!,1
67344,2706,24.88691796008869,276,13,71,Traveler and food lover,Great content!,1
29097,4367,6.662926494160751,139,1,68,Tech enthusiast,Love this!,1
11628,1158,10.041450777202073,53,8,98,Traveler and food lover,Nice post!,0
8456,4267,1.9817201781110851,0,12,70,AI researcher,Awesome!,1
87192,28,3114.0,127,2,61,Just another human,Love this!,0
48877,4232,11.54938563327032,0,5,60,AI researcher,Very interesting,1
51038,2973,17.167171207534476,172,4,68,AI researcher,Nice post!,1
60111,3025,19.871404958677687,429,9,55,Traveler and food lover,Great content!,0
27210,4984,5.459470304975923,431,10,91,AI researcher,Great content!,0
95117,1265,75.19130434782609,390,7,63,Tech enthusiast,Great content!,1
88084,856,102.90186915887851,265,4,82,Just another human,Nice post!,1
61475,4026,15.26949826130154,398,10,96,Traveler and food lover,Awesome!,1
86446,1252,69.04632587859425,295,7,87,Lover of nature,Great content!,1
87902,4605,19.08838219326819,255,10,62,AI researcher,Nice post!,1
88569,3871,22.8801343322139,394,4,75,Traveler and food lover,Very interesting,1
39158,1327,29.50866616428033,439,10,63,AI researcher,Love this!,1
82938,1026,80.83625730994152,173,9,94,AI researcher,Nice post!,1
20708,362,57.20441988950276,44,12,73,Traveler and food lover,Nice post!,0
42480,1219,34.84823625922888,342,5,97,Tech enthusiast,Great content!,1
92081,606,151.94884488448844,140,14,50,Lover of nature,Love this!,1
51670,1671,30.921603830041892,26,4,95,AI researcher,Love this!,1
53920,4812,11.205320033250208,232,1,94,Tech enthusiast,Great content!,0
35460,2298,15.430809399477807,208,9,79,AI researcher,Awesome!,1
56473,2195,25.728018223234624,49,9,59,AI researcher,Nice post!,1
33767,4444,7.5983348334833485,60,5,59,Tech enthusiast,Great content!,0
78022,1278,61.05007824726135,242,13,77,AI researcher,Awesome!,0
70257,399,176.08270676691728,268,6,53,Lover of nature,Great content!,1
72025,2173,33.14542107685228,139,14,63,Traveler and food lover,Very interesting,0
31400,2811,11.170401992173604,156,2,61,Tech enthusiast,Awesome!,1
56126,2653,21.155672823218996,84,2,87,Just another human,Awesome!,0
13171,2940,4.479931972789116,83,11,96,AI researcher,Love this!,0
32162,822,39.126520681265205,275,6,86,Traveler and food lover,Nice post!,1
80181,4998,16.042617046818727,30,14,59,Lover of nature,Great content!,1
95843,945,101.42116402116402,7,10,90,Lover of nature,Great content!,1
20846,3479,5.99195171026157,279,9,76,Just another human,Nice post!,0
90377,2780,32.509712230215825,202,3,91,Lover of nature,Nice post!,1
66553,4430,15.023250564334086,422,14,61,Traveler and food lover,Love this!,0
55658,4451,12.50460570658279,32,1,71,Just another human,Nice post!,1
26341,1197,22.005847953216374,297,8,53,Tech enthusiast,Very interesting,1
10773,1213,8.881286067600989,142,14,78,Just another human,Love this!,1
69454,824,84.28883495145631,451,13,85,Tech enthusiast,Awesome!,0
93119,1897,49.087506589351605,448,12,94,Lover of nature,Nice post!,1
19197,4264,4.502110694183865,415,8,63,Traveler and food lover,Awesome!,1
11967,2416,4.9532284768211925,394,5,61,AI researcher,Love this!,1
4389,536,8.188432835820896,349,13,94,Just another human,Very interesting,1
27969,3011,9.288940551311857,36,1,69,Lover of nature,Very interesting,0
82028,2628,31.2130898021309,146,2,94,Traveler and food lover,Nice post!,1
27115,3778,7.177077818951826,434,4,72,AI researcher,Very interesting,1
887,950,0.9336842105263158,227,10,71,Just another human,Great content!,1
48363,3509,13.782559133656312,33,10,83,Traveler and food lover,Love this!,1
83798,4303,19.474320241691842,454,14,70,Lover of nature,Very interesting,1
96880,544,178.08823529411765,443,4,58,Just another human,Love this!,1
84595,3901,21.685465265316587,236,12,59,Just another human,Love this!,1
83318,3754,22.194459243473627,211,8,98,Tech enthusiast,Great content!,1
51577,4225,12.207573964497042,308,9,59,Tech enthusiast,Nice post!,0
57923,2083,27.807489198271725,139,2,94,Just another human,Love this!,1
2647,2867,0.923264736658528,189,1,79,Traveler and food lover,Great content!,1
72788,2247,32.39341344014241,95,9,82,Lover of nature,Very interesting,0
42035,1837,22.882416984213393,193,7,51,AI researcher,Awesome!,1
99518,77,1292.4415584415585,469,6,98,Tech enthusiast,Nice post!,1
82474,369,223.50677506775068,360,11,81,Lover of nature,Awesome!,0
28752,4622,6.220683686715708,303,8,94,Just another human,Great content!,1
11841,349,33.92836676217765,295,2,66,Lover of nature,Love this!,1
85102,4602,18.49239461103868,151,5,77,Lover of nature,Great content!,1
90889,4739,19.17894070479004,433,4,94,Lover of nature,Nice post!,1
88380,4334,20.39224734656207,222,4,66,Just another human,Nice post!,0
46772,1456,32.12362637362637,195,9,63,Tech enthusiast,Very interesting,0
98968,2186,45.27355901189387,87,7,59,AI researcher,Great content!,1
88751,3812,23.282004197271775,298,0,83,Traveler and food lover,Nice post!,1
18840,3273,5.756186984417965,16,0,63,Tech enthusiast,Great content!,1
55054,3683,14.948140103176758,487,2,66,AI researcher,Very interesting,1
73958,1847,40.04223064428803,210,10,86,Just another human,Very interesting,1
69212,1855,37.311051212938004,231,1,71,AI researcher,Great content!,1
37055,2986,12.409578030810449,357,1,67,Just another human,Nice post!,1
86332,4451,19.396090766119972,182,1,84,AI researcher,Love this!,0
71061,2626,27.06054836252856,161,3,97,Tech enthusiast,Love this!,1
26637,2895,9.201036269430052,366,0,67,Just another human,Very interesting,1
15208,559,27.20572450805009,480,9,79,Lover of nature,Nice post!,1
69531,2897,24.001035554021403,69,14,86,Just another human,Very interesting,1
29485,1918,15.372784150156413,59,8,89,Just another human,Very interesting,1
19413,1255,15.468525896414343,178,13,55,AI researcher,Very interesting,0
3691,1682,2.1944114149821643,483,4,64,Just another human,Very interesting,1
91565,1815,50.44903581267218,76,4,84,AI researcher,Great content!,1
93132,663,140.47058823529412,494,8,75,Tech enthusiast,Great content!,1
42302,4117,10.274957493320379,456,13,90,Just another human,Nice post!,1
5639,3326,1.695429945880938,34,4,76,Lover of nature,Nice post!,1
93256,1242,75.085346215781,417,12,79,Lover of nature,Awesome!,1
95874,3144,30.494274809160306,15,12,60,Tech enthusiast,Love this!,1
77824,3038,25.61685319289006,465,10,73,Lover of nature,Great content!,0
8427,162,52.01851851851852,401,13,63,AI researcher,Nice post!,1
34775,4226,8.22882158069096,293,7,72,Just another human,Very interesting,1
74509,1951,38.190158892875445,497,10,58,Traveler and food lover,Great content!,1
56584,4321,13.095116871094653,170,0,91,Just another human,Love this!,0
90555,1782,50.81649831649832,31,0,96,Just another human,Great content!,1
27685,4676,5.9206586826347305,262,3,67,Traveler and food lover,Love this!,0
72277,1478,48.901894451962114,214,7,88,Lover of nature,Awesome!,0
40573,3031,13.386011217419993,470,2,68,Lover of nature,Nice post!,1
11342,3987,2.8447454226235265,45,0,54,Just another human,Love this!,0
19187,107,179.3177570093458,188,10,67,Lover of nature,Awesome!,0
89264,2669,33.44473585612589,273,11,82,AI researcher,Great content!,1
68457,4936,13.868922204213938,70,8,93,AI researcher,Nice post!,1
57114,1165,49.02489270386266,489,8,87,Traveler and food lover,Love this!,0
84345,1158,72.83678756476684,295,8,62,Just another human,Love this!,0
80740,2247,35.93235425011126,87,8,98,AI researcher,Nice post!,1
4961,667,7.437781109445277,333,1,58,Tech enthusiast,Great content!,1
28343,2127,13.325340855665257,433,13,75,Lover of nature,Great content!,1
21683,2942,7.370156356220258,260,13,50,Just another human,Very interesting,0
40880,512,79.84375,493,10,61,AI researcher,Great content!,0
71111,250,284.444,181,10,73,Traveler and food lover,Nice post!,1
22831,889,25.681664791901014,341,10,50,AI researcher,Awesome!,1
25504,1024,24.90625,441,3,53,Tech enthusiast,Nice post!,1
99487,4695,21.189989350372738,21,14,56,AI researcher,Love this!,1
74170,4849,15.295937306661168,73,1,77,Just another human,Very interesting,0
845,600,1.4083333333333334,89,6,86,Traveler and food lover,Very interesting,0
18656,3023,6.17135296063513,334,10,54,Traveler and food lover,Awesome!,0
77370,2531,30.568945080995654,165,2,88,Tech enthusiast,Love this!,0
37345,2884,12.949029126213592,488,8,81,Just another human,Great content!,1
69361,2065,33.58886198547216,233,6,98,Tech enthusiast,Great content!,1
2439,1759,1.3865832859579306,374,7,80,Tech enthusiast,Great content!,0
41960,3570,11.753501400560225,432,8,93,Tech enthusiast,Nice post!,1
60664,1243,48.80450522928399,128,7,64,AI researcher,Great content!,1
68153,4330,15.73972286374134,333,6,52,Lover of nature,Love this!,0
91196,2296,39.71951219512195,291,14,98,AI researcher,Very interesting,1
97899,1926,50.83021806853583,94,8,95,Just another human,Nice post!,1
77537,2063,37.584585555016965,27,10,96,Tech enthusiast,Great content!,1
86714,3396,25.534157832744405,353,0,96,Tech enthusiast,Love this!,0
31109,441,70.54195011337869,34,10,64,Lover of nature,Awesome!,1
39395,2744,14.356778425655977,443,14,92,Traveler and food lover,Love this!,1
35929,7,5132.714285714285,230,3,67,Tech enthusiast,Very interesting,0
96962,1587,61.097668557025834,317,3,70,AI researcher,Love this!,0
60792,826,73.59806295399515,342,4,59,Tech enthusiast,Love this!,1
71126,3825,18.595032679738562,429,7,70,Just another human,Nice post!,1
72600,1269,57.21040189125296,363,9,75,Lover of nature,Very interesting,0
89636,3437,26.07972068664533,466,0,90,Traveler and food lover,Great content!,0
40397,3439,11.746728700203548,124,5,52,Just another human,Very interesting,0
15833,1311,12.077040427154843,465,8,50,AI researcher,Awesome!,1
46025,4034,11.409271194843827,78,9,70,Just another human,Very interesting,0
15349,1628,9.428132678132679,380,7,60,Tech enthusiast,Nice post!,0
3501,1037,3.376084860173578,60,14,65,Lover of nature,Great content!,1
716,478,1.497907949790795,448,1,84,Tech enthusiast,Very interesting,1
97503,2679,36.3952967525196,216,6,70,Lover of nature,Great content!,1
15738,715,22.011188811188813,281,4,90,AI researcher,Nice post!,1
7007,1677,4.178294573643411,162,1,60,Just another human,Love this!,1
60418,2163,27.932501155802125,56,10,80,Lover of nature,Awesome!,0
58107,509,114.15913555992141,462,0,98,Just another human,Very interesting,1
38533,382,100.8717277486911,190,1,50,Lover of nature,Great content!,1
25173,1181,21.314987298899236,131,10,90,Tech enthusiast,Very interesting,0
17728,1846,9.603466955579632,462,9,81,Lover of nature,Nice post!,0
87518,4371,20.022420498741706,41,5,52,Lover of nature,Love this!,1
83777,1719,48.73589296102385,485,10,81,Traveler and food lover,Nice post!,0
39629,1101,35.9936421435059,172,11,91,AI researcher,Great content!,0
12136,1861,6.521225147770016,166,7,54,Tech enthusiast,Very interesting,1
89141,2092,42.610420650095605,249,2,92,Tech enthusiast,Great content!,0
64936,718,90.44011142061281,192,4,86,Just another human,Nice post!,0
40643,318,127.80817610062893,277,14,61,Lover of nature,Very interesting,1
77664,4630,16.774082073434126,394,10,63,Lover of nature,Great content!,0
3327,1777,1.8722566122678672,237,1,93,Lover of nature,Very interesting,1
44990,2285,19.689277899343544,229,11,58,Tech enthusiast,Awesome!,1
44125,1245,35.441767068273094,164,7,56,Traveler and food lover,Nice post!,0
61656,1334,46.21889055472264,242,3,65,Just another human,Nice post!,0
43168,3670,11.762397820163487,89,10,77,Lover of nature,Awesome!,1
55973,1201,46.60532889258951,178,9,56,Traveler and food lover,Love this!,1
47641,1795,26.540947075208912,474,11,63,AI researcher,Great content!,1
49326,2702,18.25536639526277,57,5,81,Tech enthusiast,Love this!,0
59352,1455,40.791752577319585,460,2,57,AI researcher,Very interesting,0
15514,1934,8.02171664943123,262,10,76,Tech enthusiast,Great content!,0
68603,747,91.8380187416332,135,14,99,Just another human,Great content!,1
26670,841,31.712247324613557,237,7,52,AI researcher,Great content!,0
